기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
2015,1,A,골목상권,1000823,신원로3길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,A,골목상권,1000656,금하로14길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000551,화곡로4길,CS100010,커피-음료,1,3,0,0,33,1,2
2015,1,R,전통시장,1001379,인왕시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000524,목동중앙로13나길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,D,발달상권,1001148,목동사거리,CS100010,커피-음료,1,1,0,0,100,1,0
2015,1,A,골목상권,1000511,곰달래로5길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000875,신반포로45길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000874,서초대로8길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000614,개봉로23가길,CS100010,커피-음료,5,7,14,1,14,1,2
2015,1,A,골목상권,1000420,응암로22길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,R,전통시장,1001368,연서시장,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000411,연서로5길,CS100010,커피-음료,1,2,0,0,50,1,1
2015,1,A,골목상권,1000436,독립문로8길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000598,우장산로6길,CS100010,커피-음료,0,2,0,0,0,0,2
2015,1,R,전통시장,1001374,대림골목시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,R,전통시장,1001376,수일시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,D,발달상권,1001169,서울 용산구 숙대입구역,CS100010,커피-음료,5,6,0,0,33,2,1
2015,1,A,골목상권,1000589,방화대로21길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000562,강서로47라길,CS100010,커피-음료,0,1,0,0,100,1,1
2015,1,A,골목상권,1000593,양천로24길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000567,개화동로23길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,A,골목상권,1000602,초원로16길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000774,여의대방로46길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,1,R,전통시장,1001450,남성역골목시장,CS100010,커피-음료,5,5,0,0,20,1,0
2015,1,A,골목상권,1000750,사당로23길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,1,A,골목상권,1000729,영등포로62길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,A,골목상권,1000772,여의대방로22카길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,1,A,골목상권,1000737,대방동27길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000699,도림로112길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000692,대림로22길,CS100010,커피-음료,0,0,0,0,0,1,0
2015,1,A,골목상권,1000087,후암로28길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,1,A,골목상권,1000072,장문로45길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,R,전통시장,1001386,신수시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,R,전통시장,1001269,동문시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000986,양재대로101길,CS100010,커피-음료,4,8,13,1,13,1,4
2015,1,D,발달상권,1001138,압구정 로데오거리_1,CS100010,커피-음료,17,24,0,0,21,5,7
2015,1,R,전통시장,1001276,평화시장,CS100010,커피-음료,11,16,0,0,19,3,5
2015,1,D,발달상권,1001203,명동거리,CS100010,커피-음료,70,93,4,4,12,11,23
2015,1,A,골목상권,1000520,목동동로8길,CS100010,커피-음료,1,4,50,2,0,0,3
2015,1,A,골목상권,1000015,이화장길,CS100010,커피-음료,10,11,9,1,0,0,1
2015,1,D,발달상권,1001227,종로구청,CS100010,커피-음료,44,59,14,8,3,2,15
2015,1,U,관광특구,1001494,종로·청계 관광특구,CS100010,커피-음료,99,125,5,6,5,6,26
2015,1,A,골목상권,1000001,계동길,CS100010,커피-음료,13,14,0,0,7,1,1
2015,1,D,발달상권,1001244,경희대학교,CS100010,커피-음료,15,18,0,0,17,3,3
2015,1,A,골목상권,1000271,동소문로2길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,1,D,발달상권,1001141,압구정 로데오거리_2,CS100010,커피-음료,45,58,3,2,14,8,13
2015,1,A,골목상권,1000886,강남대로118길,CS100010,커피-음료,3,5,0,0,0,0,2
2015,1,A,골목상권,1000958,송파대로30길,CS100010,커피-음료,12,15,13,2,13,2,3
2015,1,D,발달상권,1001192,서울 중구 충무로역_1,CS100010,커피-음료,22,32,6,2,3,1,10
2015,1,D,발달상권,1001107,방이동 먹자골목,CS100010,커피-음료,7,10,10,1,0,0,3
2015,1,D,발달상권,1001172,어린이대공원역,CS100010,커피-음료,6,8,25,2,25,2,2
2015,1,A,골목상권,1000896,논현로115길,CS100010,커피-음료,5,7,14,1,0,0,2
2015,1,D,발달상권,1001090,삼정역_2,CS100010,커피-음료,8,9,11,1,22,2,1
2015,1,A,골목상권,1000955,송이로23길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,1,A,골목상권,1000346,한천로109길,CS100010,커피-음료,1,4,0,0,0,0,3
2015,1,A,골목상권,1000104,상원길,CS100010,커피-음료,6,12,0,0,0,0,6
2015,1,D,발달상권,1001117,강남구 신사역_2,CS100010,커피-음료,11,20,5,1,0,0,9
2015,1,D,발달상권,1001029,양재역_1,CS100010,커피-음료,2,9,0,0,0,0,7
2015,1,A,골목상권,1000919,삼성로57길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,D,발달상권,1001052,뱅뱅사거리_2,CS100010,커피-음료,25,32,9,3,3,1,7
2015,1,D,발달상권,1001112,서울 강남구 학동역_3,CS100010,커피-음료,4,7,14,1,14,1,3
2015,1,D,발달상권,1001240,혜화역 대학로_1,CS100010,커피-음료,36,48,0,0,6,3,12
2015,1,A,골목상권,1001008,천호옛14길,CS100010,커피-음료,9,9,0,0,0,0,0
2015,1,D,발달상권,1001257,서울 강북구 수유역_2,CS100010,커피-음료,19,21,0,0,10,2,2
2015,1,A,골목상권,1000464,독막로32길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,D,발달상권,1001128,청담사거리_1,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,D,발달상권,1001059,교대역_3,CS100010,커피-음료,13,16,0,0,0,0,3
2015,1,A,골목상권,1000084,한남대로20길,CS100010,커피-음료,8,11,0,0,0,0,3
2015,1,A,골목상권,1000879,청두곶길,CS100010,커피-음료,4,4,25,1,0,0,0
2015,1,A,골목상권,1000943,백제고분로21길,CS100010,커피-음료,6,7,14,1,14,1,1
2015,1,A,골목상권,1000137,능동로13길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,1,D,발달상권,1001063,교대역_4,CS100010,커피-음료,14,18,11,2,6,1,4
2015,1,A,골목상권,1000851,논현로1길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,1,A,골목상권,1001009,천호옛길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,1,D,발달상권,1001241,혜화역 대학로_2,CS100010,커피-음료,11,14,7,1,7,1,3
2015,1,D,발달상권,1001208,서울 중구 을지로3가역_2,CS100010,커피-음료,26,26,4,1,0,0,0
2015,1,A,골목상권,1000892,개포로82길,CS100010,커피-음료,3,5,0,0,0,0,2
2015,1,D,발달상권,1001250,서울 은평구 불광역_3,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,A,골목상권,1000991,양재대로95길,CS100010,커피-음료,5,7,0,0,0,0,2
2015,1,D,발달상권,1001065,은마아파트입구사거리_1,CS100010,커피-음료,4,7,0,0,0,0,3
2015,1,A,골목상권,1000936,학동로38길,CS100010,커피-음료,3,6,17,1,0,0,3
2015,1,D,발달상권,1001070,은마아파트입구사거리_4,CS100010,커피-음료,4,6,0,0,0,0,2
2015,1,A,골목상권,1000353,노해로63다길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,D,발달상권,1001124,서울 영등포구 영등포시장역,CS100010,커피-음료,7,8,0,0,13,1,1
2015,1,A,골목상권,1000941,동남로20길,CS100010,커피-음료,4,6,17,1,17,1,2
2015,1,A,골목상권,1000965,오금로46길,CS100010,커피-음료,13,13,0,0,8,1,0
2015,1,A,골목상권,1000226,공릉로2길,CS100010,커피-음료,1,5,0,0,0,0,4
2015,1,D,발달상권,1001224,서울 동대문구 신설동역_1,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000161,자양로45길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000431,통일로69길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000761,상도로62길,CS100010,커피-음료,6,7,0,0,14,1,1
2015,1,R,전통시장,1001326,회기시장,CS100010,커피-음료,6,6,0,0,0,0,0
2015,1,A,골목상권,1001002,천중로51길,CS100010,커피-음료,3,7,29,2,0,0,4
2015,1,A,골목상권,1000999,진황도로27길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000417,응암로12길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,A,골목상권,1000971,구천면로36길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000504,월드컵로8길,CS100010,커피-음료,14,14,7,1,0,0,0
2015,1,R,전통시장,1001313,청량리수산시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,D,발달상권,1001099,포스코사거리_2,CS100010,커피-음료,11,18,0,0,0,0,7
2015,1,A,골목상권,1000003,돈화문로11가길,CS100010,커피-음료,10,11,0,0,9,1,1
2015,1,R,전통시장,1001277,방산종합시장,CS100010,커피-음료,6,6,17,1,0,0,0
2015,1,R,전통시장,1001415,방신전통시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,D,발달상권,1001165,서울 광진구 건대입구역_2,CS100010,커피-음료,22,34,0,0,6,2,12
2015,1,A,골목상권,1000759,상도로47길,CS100010,커피-음료,4,6,0,0,0,0,2
2015,1,A,골목상권,1000533,신목로6길,CS100010,커피-음료,6,7,14,1,0,0,1
2015,1,A,골목상권,1000366,도봉로181길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000336,솔매로45길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,1,A,골목상권,1000317,노해로33길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,D,발달상권,1001233,서울 종로구 종로3가역_3,CS100010,커피-음료,13,13,0,0,8,1,0
2015,1,A,골목상권,1000288,오패산로4길,CS100010,커피-음료,9,9,0,0,11,1,0
2015,1,A,골목상권,1000310,화랑로14길,CS100010,커피-음료,1,2,0,0,50,1,1
2015,1,A,골목상권,1000286,오패산로19길,CS100010,커피-음료,2,4,0,0,25,1,2
2015,1,A,골목상권,1000304,종암로5길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,A,골목상권,1000264,돌곶이로27길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,A,골목상권,1000314,화랑로40길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000263,돌곶이로22길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,D,발달상권,1001031,서울 관악구 신림역_1,CS100010,커피-음료,18,29,0,0,0,0,11
2015,1,D,발달상권,1001161,건대입구역,CS100010,커피-음료,6,11,0,0,0,0,5
2015,1,R,전통시장,1001295,행당시장,CS100010,커피-음료,2,5,0,0,20,1,3
2015,1,A,골목상권,1000221,휘경로3길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,A,골목상권,1000189,서울시립대로4길,CS100010,커피-음료,6,6,0,0,17,1,0
2015,1,A,골목상권,1000256,용마산로100길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000225,공릉로12가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000224,겸재로54길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000240,망우로73길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000503,월드컵로7길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,A,골목상권,1000234,동일로139길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,R,전통시장,1001314,경동시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,R,전통시장,1001283,백학시장,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,R,전통시장,1001282,약수시장,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000028,난계로11길,CS100010,커피-음료,2,5,0,0,0,0,3
2015,1,R,전통시장,1001268,충신시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000040,삼일대로4길,CS100010,커피-음료,7,10,0,0,0,0,3
2015,1,A,골목상권,1000033,다산로39길,CS100010,커피-음료,2,5,0,0,0,0,3
2015,1,A,골목상권,1000053,녹사평대로40나길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000639,남부순환로97길,CS100010,커피-음료,5,8,0,0,0,0,3
2015,1,A,골목상권,1000513,남부순환로40길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000616,개봉로3길,CS100010,커피-음료,2,3,0,0,33,1,1
2015,1,A,골목상권,1000829,조원로10길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,A,골목상권,1000559,강서로45길,CS100010,커피-음료,7,10,10,1,10,1,3
2015,1,A,골목상권,1000022,창신2길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000345,인수봉로79길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000534,신월로15길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000820,신림로64길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000720,양평로22라길,CS100010,커피-음료,3,5,0,0,0,0,2
2015,1,A,골목상권,1000473,마포대로4길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,1,A,골목상권,1000670,벚꽃로56길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000842,원신길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000682,시흥대로94길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000833,청룡8길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000810,복은길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000701,도림로63길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000812,봉천로33길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,A,골목상권,1000576,공항대로55길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,D,발달상권,1001064,대림역_1,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000744,등용로14길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,1,A,골목상권,1000545,중앙로45길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000544,중앙로36길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000516,남부순환로79길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000882,효령로34길,CS100010,커피-음료,4,6,17,1,33,2,2
2015,1,A,골목상권,1000880,효령로23길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,R,전통시장,1001468,남부종합시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,D,발달상권,1001067,오류동역,CS100010,커피-음료,3,4,25,1,50,2,1
2015,1,A,골목상권,1000617,경인로15길,CS100010,커피-음료,0,1,100,1,0,0,1
2015,1,A,골목상권,1000636,구로중앙로42길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,R,전통시장,1001421,개봉중앙시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000587,등촌로55길,CS100010,커피-음료,3,3,33,1,33,1,0
2015,1,A,골목상권,1000414,은평로20길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,D,발달상권,1001253,서울 은평구 연신내역_1,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000454,통일로37길,CS100010,커피-음료,5,6,0,0,0,0,1
2015,1,A,골목상권,1000416,은평로8길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000406,연서로29길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000422,증산로13길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,1,A,골목상권,1000394,불광천길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,A,골목상권,1000595,양천로49길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,1,A,골목상권,1000590,방화대로6라길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,R,전통시장,1001451,사당시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000765,서달로8가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000612,개봉로1길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000706,도신로62길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000718,신길로60길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000721,양평로28길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000075,청파로71길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000086,효창원로39길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000050,녹사평대로11길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000060,소월로20길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000478,모래내로7길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,R,전통시장,1001384,마포시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,R,전통시장,1001383,공덕시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000154,아차산로65길,CS100010,커피-음료,3,5,40,2,0,0,2
2015,1,D,발달상권,1001235,서울 종로구 안국역_1,CS100010,커피-음료,7,9,22,2,11,1,2
2015,1,D,발달상권,1001135,신사동 가로수길,CS100010,커피-음료,97,140,4,5,4,6,43
2015,1,A,골목상권,1000757,상도로15길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,1,D,발달상권,1001173,서울 강동구 명일역,CS100010,커피-음료,10,13,23,3,15,2,3
2015,1,U,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,CS100010,커피-음료,204,276,4,11,7,20,72
2015,1,D,발달상권,1001133,청담사거리_3,CS100010,커피-음료,7,11,18,2,0,0,4
2015,1,D,발달상권,1001139,서울 영등포구 영등포구청역,CS100010,커피-음료,14,19,5,1,5,1,5
2015,1,D,발달상권,1001121,영등포역_3,CS100010,커피-음료,3,3,0,0,33,1,0
2015,1,A,골목상권,1000077,한강대로104길,CS100010,커피-음료,7,7,29,2,14,1,0
2015,1,A,골목상권,1000974,동남로65길,CS100010,커피-음료,4,4,50,2,0,0,0
2015,1,A,골목상권,1000884,방배중앙로21길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,1,A,골목상권,1000177,답십리로69길,CS100010,커피-음료,5,7,0,0,0,0,2
2015,1,D,발달상권,1001039,서울 서초구 남부터미널역_2,CS100010,커피-음료,16,21,0,0,5,1,5
2015,1,R,전통시장,1001266,동대문종합시장,CS100010,커피-음료,5,6,0,0,0,0,1
2015,1,D,발달상권,1001238,서울 동대문구 청량리역,CS100010,커피-음료,15,21,10,2,19,4,6
2015,1,D,발달상권,1001232,서울 종로구 종로3가역_2,CS100010,커피-음료,20,24,4,1,8,2,4
2015,1,A,골목상권,1000425,증산로21길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,D,발달상권,1001050,교대역_1,CS100010,커피-음료,48,59,5,3,7,4,11
2015,1,A,골목상권,1000103,상원12길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,A,골목상권,1000494,와우산로29가길,CS100010,커피-음료,19,21,5,1,5,1,2
2015,1,A,골목상권,1000467,동교로19길,CS100010,커피-음료,11,12,0,0,8,1,1
2015,1,A,골목상권,1000279,삼선교로10다길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000009,삼청로5길,CS100010,커피-음료,20,22,5,1,0,0,2
2015,1,D,발달상권,1001145,용산 전자상가_1,CS100010,커피-음료,15,28,7,2,7,2,13
2015,1,A,골목상권,1000615,개봉로2길,CS100010,커피-음료,3,3,33,1,33,1,0
2015,1,D,발달상권,1001051,보라매공원,CS100010,커피-음료,14,22,5,1,5,1,8
2015,1,A,골목상권,1000073,청파로47길,CS100010,커피-음료,39,48,4,2,2,1,9
2015,1,D,발달상권,1001230,인사동,CS100010,커피-음료,48,52,4,2,8,4,4
2015,1,D,발달상권,1001101,선정릉역_2,CS100010,커피-음료,19,20,10,2,10,2,1
2015,1,A,골목상권,1000773,여의대방로24길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,D,발달상권,1001042,서울 서초구 남부터미널역_3,CS100010,커피-음료,6,11,0,0,9,1,5
2015,1,A,골목상권,1000380,동일로192길,CS100010,커피-음료,3,8,13,1,0,0,5
2015,1,R,전통시장,1001448,흑석시장,CS100010,커피-음료,4,5,20,1,0,0,1
2015,1,R,전통시장,1001391,망원월드컵시장,CS100010,커피-음료,0,2,50,1,0,0,2
2015,1,D,발달상권,1001209,서울시청,CS100010,커피-음료,18,28,4,1,14,4,10
2015,1,A,골목상권,1000895,논현로10길,CS100010,커피-음료,2,6,17,1,17,1,4
2015,1,D,발달상권,1001034,서울 서초구 방배역,CS100010,커피-음료,14,22,5,1,0,0,8
2015,1,A,골목상권,1000845,강남대로34길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,1,D,발달상권,1001011,서울 금천구 시흥1동_4,CS100010,커피-음료,10,14,0,0,7,1,4
2015,1,A,골목상권,1000713,선유서로28길,CS100010,커피-음료,4,5,20,1,0,0,1
2015,1,A,골목상권,1000646,부일로15길,CS100010,커피-음료,5,5,20,1,0,0,0
2015,1,A,골목상권,1000493,양화진길,CS100010,커피-음료,8,8,0,0,38,3,0
2015,1,D,발달상권,1001023,가산디지털단지역_2,CS100010,커피-음료,17,30,3,1,7,2,13
2015,1,R,전통시장,1001330,동원시장,CS100010,커피-음료,0,3,0,0,0,0,3
2015,1,A,골목상권,1000373,삼양로144길,CS100010,커피-음료,12,15,0,0,7,1,3
